band	corpus	top1	top2	margin	top1_kind	top1_path	question
in	plan	0.78434247	0.7500292	0.0343	code	scripts/nix-cache-service.sh	Show me the function signature and body of ensure_ca_bundle.
near	plan	0.6539313	0.63679385	0.0171	code	scripts/refusal-calibration/analyze-bands.sh	What in-corpus and near-miss cosine bands did the macOS host measure for spec_answer?
in	plan	0.6866368	0.67538774	0.0112	cheatsheet	cheatsheets/concurrent-git/git-mirror-managed-alternatives.md	What refusal threshold did the fleet finally standardize on for spec_answer?
near	plan	0.66894037	0.653325	0.0156	code	crates/tillandsias-plan/src/loop_status.rs	Which specific fragments were folded in the 101-fragment compaction on 2026-08-22?
near	plan	0.6705201	0.63101643	0.0395	code	scripts/cycle-metrics.sh	How long did the 661-packet archive sweep take in wall-clock seconds?
near	plan	0.6672285	0.66323435	0.0040	methodology	methodology/multi-host-development.yaml	How many bytes is plan/index.yaml after the sweep?
in	plan	0.6343733	0.6338061	0.0006	cheatsheet	docs/cheatsheets/github-credential-tools.md	What Apple Developer Team ID do we sign and notarize with?
near	plan	0.6306934	0.63039577	0.0003	code	scripts/test-pre-push-version-guard-sigpipe.sh	What's the upstream Bun issue number for the arm64 segfault we hit?
in	plan	0.7060949	0.6858424	0.0203	code	images/proxy/Containerfile	Was the squid destructor segfault ever reported upstream, and what's the bug ID?
in	plan	0.7194875	0.7124903	0.0070	code	images/default/entrypoint-forge-claude.sh	Which model does the claude harness default to when a forge lane launches without --model?
in	plan	0.70388025	0.69305474	0.0108	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	Which 17 locale bundles ship with the forge, and which 15 are unstaged on the nix path?
near	plan	0.6696559	0.66802067	0.0016	code	scripts/diagnose-windows.ps1	Which commit introduced the em-dash into install-windows.ps1 that broke saved-file runs?
in	plan	0.66379213	0.64808774	0.0157	code	images/builder/Containerfile	How long does a cold full nix build of the guest binaries actually take?
near	plan	0.5771859	0.57398385	0.0032	code	crates/tillandsias-logging/src/budget_enforcer.rs	What did the five Raspberry Pi 5 nodes cost?
in	plan	0.6847037	0.6710039	0.0137	cheatsheet	cheatsheets/runtime/wsl-browser-isolation.md	What is the exact Fedora cloud image build the Pi nodes should boot?
in	plan	0.6132374	0.6104098	0.0028	spec	openspec/specs/project-bootstrap-readme/spec.md	Is there a getting-started guide or user manual for a non-developer installing this?
near	plan	0.6174496	0.6052386	0.0122	spec	openspec/specs/tray-host-control-socket/spec.md	Is there a support email or chat channel where users report problems?
in	plan	0.69514054	0.6315023	0.0636	cheatsheet	cheatsheets/INDEX.md	What's the published privacy policy — what data leaves the user's machine?
in	plan	0.6253628	0.60604554	0.0193	methodology	methodology/distributed-work.yaml	How do outside contributors submit changes — is there a CONTRIBUTING guide?
near	plan	0.6195968	0.61338216	0.0062	methodology	methodology/provenance.yaml	What's the security vulnerability disclosure process for this project?
near	plan	0.7273018	0.7273018	0.0000	methodology	methodology/agent-observability.yaml	When is v1.0 scheduled to ship?
in	plan	0.65814275	0.6512037	0.0069	methodology	methodology/distributed-work.yaml	How many packets are in plan/archive in total right now?
near	plan	0.70882434	0.688267	0.0206	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	What's the p50 end-to-end wall-clock time of a complete ./build.sh --ci-full run?
near	plan	0.7004116	0.69581175	0.0046	spec	openspec/specs/tray-concurrency/spec.md	What memory limit is set on the tray process itself?
in	plan	0.7952232	0.7841967	0.0110	spec	openspec/specs/git-mirror-service/spec.md	Which Vault policy grants the git mirror its push credential, and what paths does it allow?
in	plan	0.6797589	0.6797173	0.0000	code	crates/tillandsias-plan/src/loop_status.rs	What is the retention policy for entries in plan/loop_status.md and its fragment directory?
in	plan	0.6637738	0.6505066	0.0133	code	scripts/install-macos.sh	How do I roll a user back to the previous stable release if today's daily broke their install?
in	plan	0.6722723	0.66313404	0.0091	spec	openspec/specs/knowledge-source-of-truth/spec.md	What are the exact SmartScreen reputation thresholds — how many downloads or days before the warning stops?
in	plan	0.6678941	0.645764	0.0221	methodology	methodology/multi-host-development.yaml	Which OSI license did the operator choose for the repo?
in	plan	0.72161406	0.701032	0.0206	code	scripts/hooks/post-commit-expert-refresh.sh	How many chunks does the code corpus contribute versus the spec corpus in the RAG index?
far	plan	0.55895585	0.54813826	0.0108	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	plan	0.53940564	0.5365261	0.0029	code	crates/tillandsias-core/src/genus.rs	How many wingdangles fit inside a standard snorgle before it quaxes?
far	plan	0.54717666	0.5411454	0.0060	methodology	methodology/litmus.yaml	Is the zorbulent quaximeter compatible with a left-handed grommet spline?
far	plan	0.5629657	0.5629657	0.0000	methodology	methodology/event/030-multi-host-branch-coordination.yaml	Who won the 2024 Formula 1 drivers' championship?
far	plan	0.48937604	0.4869932	0.0024	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What is the capital of Burkina Faso?
far	plan	0.5799197	0.5382218	0.0417	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How long should I braise a lamb shank, and at what oven temperature?
far	plan	0.56032425	0.55033976	0.0100	methodology	methodology/litmus.yaml	What are the early symptoms of feline hyperthyroidism?
far	plan	0.56811124	0.5519309	0.0162	cheatsheet	cheatsheets/test/selenium.md	Explain the difference between a sonnet and a villanelle.
far	plan	0.5879698	0.5878165	0.0002	code	images/proxy/squid-supervisor.sh	Roughly how many years ago did the Chicxulub impact occur?
far	plan	0.57989746	0.55253637	0.0274	cheatsheet	cheatsheets/runtime/socket-container-health.md	What's the standard tuning for a mandolin?
far	plan	0.5734655	0.5699379	0.0035	code	scripts/forge-liveness-probe.sh	When is the personal income tax filing deadline in Portugal?
far	plan	0.6124149	0.61095655	0.0015	methodology	methodology/event/021-status-icon-mapping-gap.yaml	How do I build a custom Shopify storefront theme with Liquid templates?
far	plan	0.6602595	0.64988554	0.0104	cheatsheet	cheatsheets/languages/css.md	What does the CSS `contain: layout` property actually do to the render tree?
far	plan	0.59904593	0.5932617	0.0058	code	scripts/test-tray-surface-parity-gate.sh	How do I write a Salesforce Apex trigger that fires after insert?
far	plan	0.63375443	0.6313372	0.0024	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	What's the correct way to set up a sidechain compressor on a bus in Ableton Live?
in	code	0.7763253	0.75264555	0.0237	spec	openspec/specs/forge-hot-cold-split/spec.md	What headroom factor does the pre-flight host RAM check use before it lets a forge launch?
in	code	0.7660298	0.7537374	0.0123	code	crates/tillandsias-core/src/preflight.rs	How is the --memory ceiling for a forge container calculated?
in	code	0.7567532	0.7524247	0.0043	code	crates/tillandsias-headless/src/main.rs	is there an env var to bypass the single-instance lock?
in	code	0.7745179	0.6966884	0.0778	code	crates/tillandsias-core/src/genus.rs	How many tillandsia genera are in the pool, and do they all have their own icon artwork?
in	code	0.744722	0.72941625	0.0153	code	crates/tillandsias-headless/src/main.rs	What does the image version guard do with a tag it cannot parse?
in	code	0.71917045	0.6896885	0.0295	spec	openspec/specs/tray-app/spec.md	Which coding agent does a fresh install default to?
in	code	0.796098	0.7629011	0.0332	spec	openspec/specs/cli-mode/spec.md	Can a container profile turn off the podman security flags for a particular container type?
in	code	0.72314394	0.71780384	0.0053	code	crates/tillandsias-scanner/src/detect.rs	How does the scanner work out what kind of project a directory is, and in what order does it check?
in	code	0.69573295	0.6759639	0.0198	code	crates/tillandsias-core/src/config.rs	scanner default watch dir?
in	code	0.7673471	0.76692003	0.0004	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and how long does the browser keep it?
in	code	0.73243105	0.7282246	0.0042	spec	openspec/specs/chromium-safe-variant/spec.md	What stops a session cookie from being readable in a process memory dump after the session ends?
in	code	0.74974746	0.7449177	0.0048	cheatsheet	docs/cheatsheets/browser-isolation.md	Why does browser.open refuse to open an opencode.* URL?
in	code	0.75693876	0.7195991	0.0373	spec	openspec/specs/browser-mcp-server/spec.md	What message framing does the browser MCP server use over stdio?
in	code	0.79781806	0.76707697	0.0307	spec	openspec/specs/tray-host-control-socket/spec.md	what's the frame format on the tray-host control socket?
in	code	0.77902734	0.7695488	0.0095	spec	openspec/specs/vsock-transport/spec.md	What is the maximum control-wire message size, and what happens if a peer sends a bigger length prefix?
in	code	0.7078502	0.7037463	0.0041	code	crates/tillandsias-secure-channel/src/lib.rs	Why derive the control-channel key from the build version instead of just comparing versions in the handshake?
in	code	0.6926058	0.6747447	0.0179	spec	openspec/specs/host-guest-transport/spec.md	Which argv shapes is the guest allowed to spawn on a host PTY request?
in	code	0.72575456	0.67151827	0.0542	code	crates/tillandsias-headless/src/resource_lock.rs	Where do the advisory per-resource locks live, and what happens if the holder is killed?
in	code	0.7375479	0.7226145	0.0149	code	scripts/dev-inference-ensure.sh	When does the runtime refuse to create or remove containers?
in	code	0.8010901	0.76480985	0.0363	spec	openspec/specs/inference-engine-slots/spec.md	Can I register an NPU device against the ollama engine slot?
in	code	0.74632466	0.7210305	0.0253	code	crates/tillandsias-headless/src/pty_input_probe.rs	How does the guest actually tell whether a PTY process is blocked waiting for input?
in	code	0.79265136	0.7891893	0.0035	spec	openspec/specs/podman-idiomatic-patterns/spec.md	Which podman flags are mandatory on every Tillandsias container launch?
in	code	0.7407222	0.7257274	0.0150	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Is there a timeout on podman invocations, or can one hang forever?
in	code	0.78475845	0.77260524	0.0122	spec	openspec/specs/forge-hot-cold-split/spec.md	What tmpfs size caps does a forge container get?
in	code	0.7122007	0.70040053	0.0118	spec	openspec/specs/runtime-logging/spec.md	what's the log rotation policy?
in	code	0.7568096	0.7510237	0.0058	code	crates/tillandsias-metrics/src/prometheus_exporter.rs	What names does the Prometheus exporter use for the container metrics?
in	code	0.7821229	0.7659933	0.0161	cheatsheet	cheatsheets/utils/podman-secrets.md	How is the Vault unseal key derived so the user never sees a passphrase?
in	code	0.7313749	0.73046213	0.0009	code	images/router/entrypoint.sh	How does the router sidecar answer Caddy's forward_auth, and on what port?
in	code	0.7503072	0.7446481	0.0057	spec	openspec/specs/versioning/spec.md	Why does the host-shell crate not use CARGO_PKG_VERSION for its version string?
in	code	0.7763242	0.7719793	0.0043	code	crates/tillandsias-windows-tray/src/eventlog.rs	Which tracing levels reach the Windows Event Log?
in	code	0.6761265	0.66809666	0.0080	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	Where does the macOS tray keep the installation UUID?
in	code	0.6883607	0.6571931	0.0312	spec	openspec/specs/forge-environment-discoverability/spec.md	What answers can the plan expert give about how my checkout sits relative to a citation's commit?
in	code	0.70432615	0.698521	0.0058	code	scripts/test-shipped-diagnostic-tool-dispatch.sh	What is scripts/ensure_toolbox.sh supposed to do on a Mac or a plain mutable Fedora box?
in	code	0.76562494	0.7010515	0.0646	methodology	methodology/provenance.yaml	Why does the repo ban bash 4 constructs in scripts?
in	code	0.6695478	0.6545679	0.0150	methodology	methodology/event/020-tray-binary-test-discovery.yaml	How does the tracked-binary guard decide something is a binary?
in	code	0.69374406	0.68858904	0.0052	code	crates/tillandsias-headless/src/main.rs	Which script paths are required to be committed executable?
in	code	0.7015123	0.6994672	0.0020	code	scripts/hooks/pre-push-local-gate.sh	What is actually recorded in the gate stamp, and why did it need a scope field?
in	code	0.72488165	0.6948891	0.0300	cheatsheet	cheatsheets/build/validation-ci.md	What release channels can the Linux installer pull from?
in	code	0.72544986	0.7198865	0.0056	code	scripts/uninstall.sh	Does uninstalling remove the PATH lines the installer added to my shell rc files?
in	code	0.7259466	0.7013474	0.0246	methodology	methodology/distributed-work.yaml	How does the fleet derive a unique name for a host?
in	code	0.7056163	0.6793637	0.0263	methodology	methodology/distributed-work.yaml	What shape is a worker agent's lease id, and what happens if a component comes out empty?
in	code	0.7357437	0.72830796	0.0074	spec	openspec/specs/install-progress/spec.md	How do I verify a downloaded Tillandsias binary is genuine?
in	code	0.76731604	0.7577002	0.0096	spec	openspec/specs/browser-isolation-framework/spec.md	Which base images are the container images allowed to build FROM?
in	code	0.7321144	0.7275215	0.0046	code	crates/tillandsias-headless/src/main.rs	Is there a faster reset than `podman system reset --force` for smoke iterations?
in	code	0.7763662	0.7455667	0.0308	code	scripts/with-nix-builder.sh	Why must podman-neutralize-proxy.sh be sourced rather than executed?
in	code	0.6867089	0.6785151	0.0082	cheatsheet	cheatsheets/runtime/container-gpu.md	What does nvidia-cdi-ensure.sh print, and does it need sudo?
in	code	0.7225372	0.7025565	0.0200	code	scripts/nix-toolbox.sh	What are the fallback rungs for getting a usable nix, and how large can the store grow before gc?
in	code	0.78326863	0.77165985	0.0116	code	scripts/manage-cache.sh	At what disk usage does the cache manager start evicting images?
in	code	0.7013202	0.6930057	0.0083	code	scripts/run-litmus-test.sh	What do the litmus runner's exit codes mean, and is --diff-scope safe to trust?
in	code	0.71448386	0.6686603	0.0458	cheatsheet	docs/cheatsheets/script-hardening.md	Why does local-ci.sh explicitly do `set +e` after sourcing the builder wrapper?
in	code	0.74338466	0.7333117	0.0101	code	scripts/hooks/pre-commit-openspec.sh	What single line does the trace coverage tool emit, and how do I make it fail on ghosts?
in	code	0.73397815	0.71542096	0.0186	spec	openspec/specs/versioning/spec.md	What has to be true before a daily release can be promoted to stable?
in	code	0.7102129	0.68569607	0.0245	code	scripts/delegate-outcome.sh	How is a forge agent classified as alive or dead?
in	code	0.69022363	0.6718143	0.0184	code	scripts/e2e-preflight.sh	How does a host decide it is eligible to run the E2E gate?
in	code	0.7151455	0.713893	0.0013	spec	openspec/specs/enclave-network/spec.md	Where are the Podman Quadlet .container unit files for the enclave services?
in	code	0.67883813	0.66495603	0.0139	spec	openspec/specs/opencode-web-session-otp/spec.md	How many digits is the OTP code and what time step does it use?
in	code	0.7420522	0.71454495	0.0275	spec	openspec/specs/host-browser-mcp/spec.md	Can the browser MCP drive Firefox instead of Chromium?
in	code	0.6230345	0.6133813	0.0097	spec	openspec/specs/distributed-tracing/spec.md	How do I ship the tracing spans to an OTLP collector?
in	code	0.65823746	0.6468201	0.0114	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	Where are the Grafana dashboard JSON files for the container metrics?
in	code	0.7795641	0.7624884	0.0171	spec	openspec/specs/tillandsias-vault/spec.md	Can Vault be configured to auto-unseal with AWS KMS instead of the derived key?
in	code	0.6654398	0.6653358	0.0001	code	crates/tillandsias-headless/src/vault_bootstrap.rs	How do I take and restore a snapshot of the Vault data?
in	code	0.83199555	0.73007536	0.1019	code	crates/tillandsias-headless/src/exec_allowlist.rs	Are there property-based tests for the exec allowlist?
near	code	0.65448976	0.6517993	0.0027	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	Which cargo-fuzz targets exist for the control-wire decoder?
near	code	0.61894125	0.616223	0.0027	spec	openspec/specs/spec-trace-coverage-threshold/spec.md	How do I generate a code coverage report for the workspace?
in	code	0.71372116	0.67965966	0.0341	code	images/default/locales/pt.sh	What does the Portuguese forge help text say?
in	code	0.7226287	0.6920057	0.0306	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Windows on ARM (aarch64) build of the tray?
in	code	0.75688607	0.74129605	0.0156	spec	openspec/specs/default-image/spec.md	Which packages does the forge image install into the container?
in	code	0.76429486	0.7549461	0.0093	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	Which exact capability verbs does images/vault/policies/forge.hcl grant on its path?
in	code	0.81735545	0.8019159	0.0154	spec	openspec/specs/inference-container/spec.md	Which model does the inference container serve by default?
in	code	0.76590574	0.75238806	0.0135	spec	openspec/specs/ci-release/spec.md	What steps does the release GitHub Actions workflow run?
in	code	0.6903648	0.6811463	0.0092	methodology	methodology/event/014-ci-full-phase-split.yaml	What exactly does ./build.sh --ci-full do end to end?
in	code	0.7778237	0.7564602	0.0214	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What version is Tillandsias on right now?
in	code	0.77159756	0.7659976	0.0056	methodology	methodology/multi-host-development.yaml	What does the methodology say about merging origin/linux-next before pushing a platform branch?
in	code	0.6399867	0.6164869	0.0235	code	crates/tillandsias-headless/src/main.rs	What is the current Direction for the project?
in	code	0.6993856	0.65886265	0.0405	code	scripts/test-expire-claims-list-live-rows.sh	How many v0.5 packets are still ready to claim?
in	code	0.7750857	0.7034213	0.0717	spec	openspec/specs/vsock-exec-authz/spec.md	What does spec:vsock-exec-authz actually require?
in	code	0.84417474	0.71354234	0.1306	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	What does the cookie-auth-best-practices cheatsheet recommend?
in	code	0.7985132	0.7701404	0.0284	spec	openspec/specs/meta-orchestration/spec.md	What steps does the /meta-orchestration skill run, in order?
in	code	0.7530365	0.74657536	0.0065	methodology	methodology/litmus-framework.yaml	What does litmus:agent-identity-canonical-source-shape assert?
in	code	0.7930709	0.7602047	0.0329	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	Which panels are in the CentiColon convergence dashboard?
in	code	0.70092434	0.68397665	0.0169	methodology	methodology/event/021-status-icon-mapping-gap.yaml	Where is the register that defines the OBS-### gap ids?
in	code	0.7192247	0.69640225	0.0228	spec	openspec/specs/tray-minimal-ux/spec.md	Where does the tray download an update from when the update check fires?
in	code	0.6785233	0.66480225	0.0137	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	Does the sidecar rate-limit repeated failed cookie validations?
in	code	0.6392988	0.6366691	0.0026	cheatsheet	cheatsheets/runtime/macos-vz-gui-research-v2.md	Which Apple Developer Team ID signs the macOS DMG?
in	code	0.7561983	0.7121608	0.0440	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a winget manifest for installing the Windows tray?
in	code	0.66724384	0.64563054	0.0216	cheatsheet	cheatsheets/web/protobuf.md	Where is the protobuf service definition for the control API?
in	code	0.66652864	0.643076	0.0235	spec	openspec/specs/cli-mode/spec.md	What does the observatorium web page actually render?
in	code	0.7856825	0.7800051	0.0057	methodology	methodology/litmus.yaml	How many litmus tests are in the suite?
in	code	0.7664669	0.7306438	0.0358	cheatsheet	cheatsheets/build/build-strategy.md	What license is Tillandsias released under?
in	code	0.677156	0.6519565	0.0252	methodology	methodology/provenance.yaml	What is the review process for getting a change merged?
in	code	0.75010693	0.7274922	0.0226	methodology	methodology/multi-host-development.yaml	Which branch protection rules are configured on the GitHub repository?
in	code	0.74152875	0.7372294	0.0043	cheatsheet	cheatsheets/runtime/container-lifecycle.md	What retry count and backoff does the git-mirror's startup retry-push loop use?
in	code	0.713801	0.7040391	0.0098	cheatsheet	cheatsheets/web/cdp.md	Which Chrome for Testing version is pinned, and what is its SHA-256?
in	code	0.76883906	0.7440582	0.0248	code	crates/tillandsias-control-wire/src/lib.rs	What does openspec/changes/control-wire-pty-attach/proposal.md say about chunking large PTY streams?
in	code	0.63643354	0.6295445	0.0069	methodology	methodology/distributed-work.yaml	Which hosts are currently in the fleet roster?
in	code	0.64666	0.6428827	0.0038	code	scripts/test-expire-claims-list-live-rows.sh	Which SQL database stores the plan ledger?
in	code	0.76245	0.7336616	0.0288	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	What analytics endpoint does the tray report usage to?
in	code	0.75437933	0.73052293	0.0239	spec	openspec/specs/graceful-shutdown/spec.md	How many forge containers can run concurrently before the tray refuses a new one?
far	code	0.55895585	0.54813826	0.0108	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	code	0.54902375	0.5412857	0.0077	code	crates/tillandsias-plan/src/fragments.rs	How many wibbles fit inside a standard snorgle?
far	code	0.56398636	0.55708385	0.0069	code	images/default/lib-common.sh	Does the zorptangle need recalibrating after a gibbous moon?
far	code	0.5644929	0.56141883	0.0031	cheatsheet	cheatsheets/algorithms/sorting-comparison.md	Should I whisk the quandle before or after the third blorp?
far	code	0.51122737	0.51122737	0.0000	cheatsheet	cheatsheets/runtime/socket-container-health.md	What is the capital of Mongolia?
far	code	0.5587768	0.55762875	0.0011	methodology	methodology/event/007-build-script-architecture-litmus-tombstone.yaml	How do I keep a sourdough starter alive if I only bake once a month?
far	code	0.55025274	0.5453763	0.0049	cheatsheet	cheatsheets/privacy/data-minimization-gdpr.md	What year did the Berlin Wall come down?
far	code	0.5386464	0.53482795	0.0038	methodology	methodology/distributed-work.yaml	Who won the 2018 FIFA World Cup?
far	code	0.5840619	0.5758356	0.0082	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	How does carbon fixation differ between C4 and CAM plants?
far	code	0.5493122	0.53340596	0.0159	methodology	methodology/provenance.yaml	What are the best stretches for chronic lower back pain?
far	code	0.6796653	0.5422003	0.1375	cheatsheet	cheatsheets/languages/css.md	How do I vertically center a div with flexbox?
far	code	0.6176031	0.60910666	0.0085	cheatsheet	cheatsheets/utils/psql.md	What's the right way to set up a read replica for a PostgreSQL primary?
far	code	0.6302835	0.6254413	0.0048	code	scripts/test-subdomain-routing.sh	Write me a regular expression that validates email addresses.
far	code	0.6411109	0.625529	0.0156	methodology	methodology/convergence.yaml	How do I train a LoRA adapter for a Stable Diffusion checkpoint?
far	code	0.5984722	0.5962193	0.0023	methodology	methodology/proximity.yaml	What's the recommended way to serve a Django app behind gunicorn?
