band	corpus	top1	top2	margin	top1_kind	top1_path	question
near	plan	0.57752156	0.57641566	0.0011	cheatsheet	cheatsheets/runtime/macos-vz-guest-boot-baseline.md	What in-corpus and near-miss cosine bands did the macOS host measure for spec_answer?
in	plan	0.5550321	0.5449186	0.0101	code	scripts/run-litmus-test.sh	What refusal threshold did the fleet finally standardize on for spec_answer?
near	plan	0.5261448	0.5134037	0.0127	methodology	methodology/distributed-work.yaml	Which specific fragments were folded in the 101-fragment compaction on 2026-08-22?
near	plan	0.54940987	0.53883594	0.0106	code	scripts/hooks/pre-commit-openspec.sh	How long did the 661-packet archive sweep take in wall-clock seconds?
near	plan	0.61830103	0.5960956	0.0222	code	crates/tillandsias-plan/src/spec.rs	How many bytes is plan/index.yaml after the sweep?
in	plan	0.52579284	0.51618594	0.0096	spec	openspec/specs/no-terminal-flicker/spec.md	What Apple Developer Team ID do we sign and notarize with?
near	plan	0.55100256	0.5495415	0.0015	code	scripts/bench-accel-lane.sh	What's the upstream Bun issue number for the arm64 segfault we hit?
in	plan	0.5646775	0.5604488	0.0042	code	images/proxy/Containerfile	Was the squid destructor segfault ever reported upstream, and what's the bug ID?
in	plan	0.61301357	0.6067516	0.0063	code	crates/tillandsias-headless/src/main.rs	Which model does the claude harness default to when a forge lane launches without --model?
in	plan	0.52584314	0.49686438	0.0290	spec	openspec/specs/nix-cache-service/spec.md	Which 17 locale bundles ship with the forge, and which 15 are unstaged on the nix path?
near	plan	0.5248716	0.5244208	0.0005	cheatsheet	cheatsheets/utils/podman-secrets.md	Which commit introduced the em-dash into install-windows.ps1 that broke saved-file runs?
in	plan	0.6068553	0.5976219	0.0092	code	scripts/build-guest-binaries.sh	How long does a cold full nix build of the guest binaries actually take?
near	plan	0.4618138	0.46023175	0.0016	code	crates/tillandsias-headless/src/accel_probe.rs	What did the five Raspberry Pi 5 nodes cost?
in	plan	0.5991795	0.59555614	0.0036	code	crates/tillandsias-vm-layer/src/vz.rs	What is the exact Fedora cloud image build the Pi nodes should boot?
in	plan	0.5857514	0.5822617	0.0035	cheatsheet	cheatsheets/runtime/windows-installer-prereqs.md	Is there a getting-started guide or user manual for a non-developer installing this?
near	plan	0.58292526	0.5779945	0.0049	code	scripts/help.sh	Is there a support email or chat channel where users report problems?
in	plan	0.5527762	0.5447118	0.0081	spec	openspec/specs/chromium-safe-variant/spec.md	What's the published privacy policy — what data leaves the user's machine?
in	plan	0.56637675	0.56622267	0.0002	cheatsheet	cheatsheets/concurrent-git/commit-attribution.md	How do outside contributors submit changes — is there a CONTRIBUTING guide?
near	plan	0.6034568	0.57896346	0.0245	methodology	methodology/litmus-framework.yaml	What's the security vulnerability disclosure process for this project?
near	plan	0.6317074	0.6317074	0.0000	methodology	methodology/agent-observability.yaml	When is v1.0 scheduled to ship?
in	plan	0.6126474	0.59559566	0.0171	code	scripts/archive-plan-packets.sh	How many packets are in plan/archive in total right now?
near	plan	0.6073726	0.60659146	0.0008	code	scripts/local-ci.sh	What's the p50 end-to-end wall-clock time of a complete ./build.sh --ci-full run?
near	plan	0.63946354	0.6342465	0.0052	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	What memory limit is set on the tray process itself?
in	plan	0.689398	0.68743825	0.0020	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Which Vault policy grants the git mirror its push credential, and what paths does it allow?
in	plan	0.60976815	0.607757	0.0020	cheatsheet	cheatsheets/concurrent-git/crdt-ledger-fragments.md	What is the retention policy for entries in plan/loop_status.md and its fragment directory?
in	plan	0.60896873	0.60475457	0.0042	code	scripts/promote-stable.sh	How do I roll a user back to the previous stable release if today's daily broke their install?
in	plan	0.55749226	0.55307496	0.0044	spec	openspec/specs/knowledge-source-of-truth/spec.md	What are the exact SmartScreen reputation thresholds — how many downloads or days before the warning stops?
in	plan	0.5220652	0.5120052	0.0101	methodology	methodology/multi-host-development.yaml	Which OSI license did the operator choose for the repo?
in	plan	0.625913	0.61102086	0.0149	code	crates/tillandsias-plan/src/spec.rs	How many chunks does the code corpus contribute versus the spec corpus in the RAG index?
far	plan	0.44426772	0.43703243	0.0072	cheatsheet	cheatsheets/build/flutter.md	What is the flibber flobber?
far	plan	0.42867985	0.4280277	0.0007	methodology	methodology/distributed-work.yaml	How many wingdangles fit inside a standard snorgle before it quaxes?
far	plan	0.44513395	0.4318081	0.0133	code	crates/tillandsias-headless/src/exec_allowlist.rs	Is the zorbulent quaximeter compatible with a left-handed grommet spline?
far	plan	0.38189912	0.37426734	0.0076	cheatsheet	cheatsheets/runtime/ollama-model-management.md	Who won the 2024 Formula 1 drivers' championship?
far	plan	0.3444169	0.34256542	0.0019	code	crates/tillandsias-podman-cli/src/main.rs	What is the capital of Burkina Faso?
far	plan	0.44965008	0.4485875	0.0011	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	How long should I braise a lamb shank, and at what oven temperature?
far	plan	0.42954734	0.42884052	0.0007	spec	openspec/specs/wsl-daemon-orchestration/spec.md	What are the early symptoms of feline hyperthyroidism?
far	plan	0.4342878	0.4284769	0.0058	cheatsheet	cheatsheets/utils/tillandsias-secrets-architecture.md	Explain the difference between a sonnet and a villanelle.
far	plan	0.41337317	0.38396817	0.0294	cheatsheet	cheatsheets/runtime/cheatsheet-frontmatter-spec.md	Roughly how many years ago did the Chicxulub impact occur?
far	plan	0.47306988	0.47192428	0.0011	spec	openspec/specs/podman-orchestration/spec.md	What's the standard tuning for a mandolin?
far	plan	0.44518095	0.42553845	0.0196	code	scripts/freshness-inventory.sh	When is the personal income tax filing deadline in Portugal?
far	plan	0.49111167	0.4876156	0.0035	code	crates/tillandsias-host-shell/src/menu_state.rs	How do I build a custom Shopify storefront theme with Liquid templates?
far	plan	0.5792731	0.5665522	0.0127	cheatsheet	cheatsheets/languages/css.md	What does the CSS `contain: layout` property actually do to the render tree?
far	plan	0.56249666	0.56105596	0.0014	code	scripts/spec-index-ensure.sh	How do I write a Salesforce Apex trigger that fires after insert?
far	plan	0.52849126	0.5138544	0.0146	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	What's the correct way to set up a sidechain compressor on a bus in Ableton Live?
in	code	0.76900303	0.7200497	0.0490	spec	openspec/specs/forge-hot-cold-split/spec.md	What headroom factor does the pre-flight host RAM check use before it lets a forge launch?
in	code	0.6847523	0.672544	0.0122	spec	openspec/specs/forge-hot-cold-split/spec.md	How is the --memory ceiling for a forge container calculated?
in	code	0.60217285	0.57079226	0.0314	cheatsheet	cheatsheets/runtime/podman-idiomatic-patterns.md	is there an env var to bypass the single-instance lock?
in	code	0.6694299	0.56522876	0.1042	code	crates/tillandsias-core/src/genus.rs	How many tillandsia genera are in the pool, and do they all have their own icon artwork?
in	code	0.6146718	0.60596114	0.0087	code	crates/tillandsias-core/src/version_guard.rs	What does the image version guard do with a tag it cannot parse?
in	code	0.6179951	0.61418396	0.0038	code	crates/tillandsias-core/src/config.rs	Which coding agent does a fresh install default to?
in	code	0.7063129	0.65720016	0.0491	spec	openspec/specs/cli-mode/spec.md	Can a container profile turn off the podman security flags for a particular container type?
in	code	0.6472449	0.6430852	0.0042	spec	openspec/specs/filesystem-scanner/spec.md	How does the scanner work out what kind of project a directory is, and in what order does it check?
in	code	0.6645839	0.6466325	0.0180	code	crates/tillandsias-core/src/config.rs	scanner default watch dir?
in	code	0.71407986	0.63028204	0.0838	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and how long does the browser keep it?
in	code	0.6196348	0.61777306	0.0019	code	crates/tillandsias-otp/src/lib.rs	What stops a session cookie from being readable in a process memory dump after the session ends?
in	code	0.64889795	0.6283851	0.0205	spec	openspec/specs/host-browser-mcp/spec.md	Why does browser.open refuse to open an opencode.* URL?
in	code	0.70572805	0.6875513	0.0182	spec	openspec/specs/browser-mcp-server/spec.md	What message framing does the browser MCP server use over stdio?
in	code	0.7998803	0.7087331	0.0911	spec	openspec/specs/tray-host-control-socket/spec.md	what's the frame format on the tray-host control socket?
in	code	0.6678785	0.667396	0.0005	spec	openspec/specs/vsock-transport/spec.md	What is the maximum control-wire message size, and what happens if a peer sends a bigger length prefix?
in	code	0.6809833	0.59867346	0.0823	code	crates/tillandsias-secure-channel/src/lib.rs	Why derive the control-channel key from the build version instead of just comparing versions in the handshake?
in	code	0.62835526	0.57662135	0.0517	code	crates/tillandsias-headless/src/exec_allowlist.rs	Which argv shapes is the guest allowed to spawn on a host PTY request?
in	code	0.6002996	0.5695256	0.0308	code	crates/tillandsias-headless/src/resource_lock.rs	Where do the advisory per-resource locks live, and what happens if the holder is killed?
in	code	0.6412904	0.6282421	0.0130	code	crates/tillandsias-podman/src/client.rs	When does the runtime refuse to create or remove containers?
in	code	0.76394653	0.745273	0.0187	spec	openspec/specs/inference-engine-slots/spec.md	Can I register an NPU device against the ollama engine slot?
in	code	0.7597281	0.71777904	0.0419	code	crates/tillandsias-headless/src/pty_input_probe.rs	How does the guest actually tell whether a PTY process is blocked waiting for input?
in	code	0.7029012	0.6645764	0.0383	spec	openspec/specs/podman-idiomatic-patterns/spec.md	Which podman flags are mandatory on every Tillandsias container launch?
in	code	0.6528642	0.6499039	0.0030	code	crates/tillandsias-podman/src/runtime.rs	Is there a timeout on podman invocations, or can one hang forever?
in	code	0.6622371	0.6570442	0.0052	spec	openspec/specs/forge-cache-dual/spec.md	What tmpfs size caps does a forge container get?
in	code	0.65370506	0.62552816	0.0282	code	crates/tillandsias-logging/src/rotation.rs	what's the log rotation policy?
in	code	0.6991142	0.63522387	0.0639	code	crates/tillandsias-metrics/src/prometheus_exporter.rs	What names does the Prometheus exporter use for the container metrics?
in	code	0.6753407	0.6549918	0.0203	cheatsheet	cheatsheets/utils/podman-secrets.md	How is the Vault unseal key derived so the user never sees a passphrase?
in	code	0.6968498	0.6959559	0.0009	code	crates/tillandsias-headless/src/main.rs	How does the router sidecar answer Caddy's forward_auth, and on what port?
in	code	0.6558814	0.6209162	0.0350	code	crates/tillandsias-host-shell/src/lib.rs	Why does the host-shell crate not use CARGO_PKG_VERSION for its version string?
in	code	0.6940319	0.69317037	0.0009	code	crates/tillandsias-windows-tray/src/eventlog.rs	Which tracing levels reach the Windows Event Log?
in	code	0.6282791	0.6219911	0.0063	code	crates/tillandsias-macos-tray/src/main.rs	Where does the macOS tray keep the installation UUID?
in	code	0.6124596	0.6050884	0.0074	spec	openspec/specs/forge-environment-discoverability/spec.md	What answers can the plan expert give about how my checkout sits relative to a citation's commit?
in	code	0.67613417	0.6523725	0.0238	code	scripts/ensure_toolbox.sh	What is scripts/ensure_toolbox.sh supposed to do on a Mac or a plain mutable Fedora box?
in	code	0.5888663	0.5858369	0.0030	code	scripts/check-script-exec-bits.sh	Why does the repo ban bash 4 constructs in scripts?
in	code	0.5976937	0.575705	0.0220	code	scripts/local-ci.sh	How does the tracked-binary guard decide something is a binary?
in	code	0.66891974	0.6397685	0.0292	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Which script paths are required to be committed executable?
in	code	0.5954226	0.58717895	0.0082	code	scripts/hooks/pre-push-local-gate.sh	What is actually recorded in the gate stamp, and why did it need a scope field?
in	code	0.63175935	0.62995476	0.0018	code	scripts/install.sh	What release channels can the Linux installer pull from?
in	code	0.6726267	0.65004486	0.0226	code	scripts/test-uninstall-path-block.sh	Does uninstalling remove the PATH lines the installer added to my shell rc files?
in	code	0.5794033	0.5447719	0.0346	code	scripts/derive-host-identity.sh	How does the fleet derive a unique name for a host?
in	code	0.5977249	0.5874191	0.0103	methodology	methodology/distributed-work.yaml	What shape is a worker agent's lease id, and what happens if a component comes out empty?
in	code	0.70287865	0.6931005	0.0098	spec	openspec/specs/install-progress/spec.md	How do I verify a downloaded Tillandsias binary is genuine?
in	code	0.63143617	0.6050241	0.0264	cheatsheet	cheatsheets/runtime/container-image-tagging.md	Which base images are the container images allowed to build FROM?
in	code	0.6725309	0.64987355	0.0227	code	crates/tillandsias-headless/src/main.rs	Is there a faster reset than `podman system reset --force` for smoke iterations?
in	code	0.61960125	0.6176321	0.0020	code	scripts/with-tillandsias-builder.sh	Why must podman-neutralize-proxy.sh be sourced rather than executed?
in	code	0.7025372	0.69515216	0.0074	code	scripts/nvidia-cdi-ensure.sh	What does nvidia-cdi-ensure.sh print, and does it need sudo?
in	code	0.60410076	0.59911	0.0050	cheatsheet	cheatsheets/build/nix-flake-caching.md	What are the fallback rungs for getting a usable nix, and how large can the store grow before gc?
in	code	0.7038974	0.66947514	0.0344	code	scripts/manage-cache.sh	At what disk usage does the cache manager start evicting images?
in	code	0.648004	0.62762696	0.0204	code	scripts/run-litmus-test.sh	What do the litmus runner's exit codes mean, and is --diff-scope safe to trust?
in	code	0.5782368	0.5662263	0.0120	code	scripts/local-ci.sh	Why does local-ci.sh explicitly do `set +e` after sourcing the builder wrapper?
in	code	0.6223037	0.5763244	0.0460	code	scripts/trace-coverage.sh	What single line does the trace coverage tool emit, and how do I make it fail on ghosts?
in	code	0.626991	0.61933005	0.0077	spec	openspec/specs/versioning/spec.md	What has to be true before a daily release can be promoted to stable?
in	code	0.60085183	0.5476788	0.0532	code	scripts/forge-liveness-probe.sh	How is a forge agent classified as alive or dead?
in	code	0.64360416	0.6192997	0.0243	code	scripts/e2e-preflight.sh	How does a host decide it is eligible to run the E2E gate?
in	code	0.6040495	0.6003999	0.0036	cheatsheet	docs/cheatsheets/windows-setup.md	Where are the Podman Quadlet .container unit files for the enclave services?
in	code	0.59022844	0.58779633	0.0024	code	crates/tillandsias-router-sidecar/tests/router_e2e_test.rs	How many digits is the OTP code and what time step does it use?
in	code	0.6419995	0.6399357	0.0021	spec	openspec/specs/host-browser-mcp/spec.md	Can the browser MCP drive Firefox instead of Chromium?
in	code	0.5369452	0.5132263	0.0237	spec	openspec/specs/opencode-web-session-otp/spec.md	How do I ship the tracing spans to an OTLP collector?
in	code	0.543648	0.5305071	0.0131	code	scripts/update-convergence-dashboard.sh	Where are the Grafana dashboard JSON files for the container metrics?
in	code	0.64773434	0.64658594	0.0011	cheatsheet	cheatsheets/utils/podman-secrets.md	Can Vault be configured to auto-unseal with AWS KMS instead of the derived key?
in	code	0.6108634	0.60938525	0.0015	code	scripts/test-codex-oauth-restore.sh	How do I take and restore a snapshot of the Vault data?
in	code	0.7057086	0.68355316	0.0222	spec	openspec/specs/chromium-safe-variant/spec.md	Are there property-based tests for the exec allowlist?
near	code	0.51550895	0.50839525	0.0071	code	crates/tillandsias-macos-tray/src/diagnose.rs	Which cargo-fuzz targets exist for the control-wire decoder?
near	code	0.598155	0.59301645	0.0051	code	scripts/run-litmus-test.sh	How do I generate a code coverage report for the workspace?
in	code	0.5535492	0.553431	0.0001	spec	openspec/specs/forge-welcome/spec.md	What does the Portuguese forge help text say?
in	code	0.6205081	0.5916793	0.0288	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Windows on ARM (aarch64) build of the tray?
in	code	0.67153037	0.6474734	0.0241	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	Which packages does the forge image install into the container?
in	code	0.5851486	0.5643573	0.0208	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	Which exact capability verbs does images/vault/policies/forge.hcl grant on its path?
in	code	0.6851453	0.642869	0.0423	spec	openspec/specs/inference-container/spec.md	Which model does the inference container serve by default?
in	code	0.65118545	0.642033	0.0092	methodology	methodology/ci.yaml	What steps does the release GitHub Actions workflow run?
in	code	0.661835	0.64228076	0.0196	code	scripts/full_test.sh	What exactly does ./build.sh --ci-full do end to end?
in	code	0.6595896	0.65951383	0.0001	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What version is Tillandsias on right now?
in	code	0.6928392	0.68724775	0.0056	code	scripts/hooks/pre-push-linux-next-merged.sh	What does the methodology say about merging origin/linux-next before pushing a platform branch?
in	code	0.5523707	0.5446581	0.0077	code	crates/tillandsias-headless/src/main.rs	What is the current Direction for the project?
in	code	0.5608154	0.55327964	0.0075	methodology	methodology/event/022-phase-4-litmus-tests-complete.yaml	How many v0.5 packets are still ready to claim?
in	code	0.6087156	0.60600865	0.0027	spec	openspec/specs/vsock-exec-authz/spec.md	What does spec:vsock-exec-authz actually require?
in	code	0.69202805	0.6252716	0.0668	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	What does the cookie-auth-best-practices cheatsheet recommend?
in	code	0.6122085	0.6058212	0.0064	methodology	methodology/distributed-work.yaml	What steps does the /meta-orchestration skill run, in order?
in	code	0.56754524	0.5620832	0.0055	code	scripts/agent-identity.sh	What does litmus:agent-identity-canonical-source-shape assert?
in	code	0.6758704	0.65510297	0.0208	code	crates/tillandsias-metrics/src/dashboard.rs	Which panels are in the CentiColon convergence dashboard?
in	code	0.5676236	0.563824	0.0038	cheatsheet	docs/cheatsheets/script-hardening.md	Where is the register that defines the OBS-### gap ids?
in	code	0.6372254	0.62418467	0.0130	spec	openspec/specs/tray-minimal-ux/spec.md	Where does the tray download an update from when the update check fires?
in	code	0.58979034	0.57244295	0.0173	code	scripts/build-sidecar.sh	Does the sidecar rate-limit repeated failed cookie validations?
in	code	0.51216763	0.5080867	0.0041	code	scripts/build-macos-dmg.sh	Which Apple Developer Team ID signs the macOS DMG?
in	code	0.708547	0.662162	0.0464	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a winget manifest for installing the Windows tray?
in	code	0.53341985	0.5236487	0.0098	cheatsheet	cheatsheets/web/protobuf.md	Where is the protobuf service definition for the control API?
in	code	0.5901119	0.58723265	0.0029	spec	openspec/specs/clickable-trace-index/spec.md	What does the observatorium web page actually render?
in	code	0.57408375	0.57408375	0.0000	spec	openspec/specs/ci-release/spec.md	How many litmus tests are in the suite?
in	code	0.6360951	0.62566143	0.0104	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What license is Tillandsias released under?
in	code	0.6269363	0.6124111	0.0145	methodology	methodology/distributed-work.yaml	What is the review process for getting a change merged?
in	code	0.602049	0.60141045	0.0006	code	scripts/hooks/pre-push-local-gate.sh	Which branch protection rules are configured on the GitHub repository?
in	code	0.6953195	0.66242766	0.0329	code	images/git/entrypoint.sh	What retry count and backoff does the git-mirror's startup retry-push loop use?
in	code	0.6325858	0.61451685	0.0181	spec	openspec/specs/host-chromium-on-demand/spec.md	Which Chrome for Testing version is pinned, and what is its SHA-256?
in	code	0.59923905	0.59849894	0.0007	code	crates/tillandsias-control-wire/src/lib.rs	What does openspec/changes/control-wire-pty-attach/proposal.md say about chunking large PTY streams?
in	code	0.52220786	0.5096506	0.0126	spec	openspec/specs/host-guest-transport/spec.md	Which hosts are currently in the fleet roster?
in	code	0.5701041	0.5408974	0.0292	code	crates/tillandsias-plan/src/answer.rs	Which SQL database stores the plan ledger?
in	code	0.61067206	0.6099912	0.0007	spec	openspec/specs/tray-app/spec.md	What analytics endpoint does the tray report usage to?
in	code	0.6245552	0.61222434	0.0123	cheatsheet	cheatsheets/runtime/forge-cache-semantics.md	How many forge containers can run concurrently before the tray refuses a new one?
far	code	0.44426772	0.43703243	0.0072	cheatsheet	cheatsheets/build/flutter.md	What is the flibber flobber?
far	code	0.43064958	0.43036708	0.0003	cheatsheet	cheatsheets/runtime/wsl2-isolation-boundary.md	How many wibbles fit inside a standard snorgle?
far	code	0.4742191	0.44696927	0.0272	spec	openspec/specs/forge-environment-discoverability/spec.md	Does the zorptangle need recalibrating after a gibbous moon?
far	code	0.46766776	0.4666864	0.0010	cheatsheet	cheatsheets/agents/openspec.md	Should I whisk the quandle before or after the third blorp?
far	code	0.35615566	0.35419473	0.0020	code	crates/tillandsias-podman-cli/src/main.rs	What is the capital of Mongolia?
far	code	0.47000945	0.45856687	0.0114	spec	openspec/specs/tray-minimal-ux/spec.md	How do I keep a sourdough starter alive if I only bake once a month?
far	code	0.38700324	0.38356128	0.0034	code	crates/tillandsias-headless/src/main.rs	What year did the Berlin Wall come down?
far	code	0.43735063	0.42547044	0.0119	cheatsheet	cheatsheets/runtime/ollama-model-management.md	Who won the 2018 FIFA World Cup?
far	code	0.43762252	0.43483528	0.0028	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	How does carbon fixation differ between C4 and CAM plants?
far	code	0.43674752	0.43673378	0.0000	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	What are the best stretches for chronic lower back pain?
far	code	0.59060955	0.54468817	0.0459	cheatsheet	cheatsheets/languages/css.md	How do I vertically center a div with flexbox?
far	code	0.54908025	0.54728967	0.0018	cheatsheet	cheatsheets/languages/sql.md	What's the right way to set up a read replica for a PostgreSQL primary?
far	code	0.6312153	0.6271795	0.0040	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	Write me a regular expression that validates email addresses.
far	code	0.49996892	0.49573347	0.0042	code	crates/tillandsias-windows-tray/src/wsl_lifecycle.rs	How do I train a LoRA adapter for a Stable Diffusion checkpoint?
far	code	0.5174704	0.5140931	0.0034	cheatsheet	cheatsheets/build/nix-ci-incremental-release.md	What's the recommended way to serve a Django app behind gunicorn?
