band	corpus	top1	top2	margin	top1_kind	top1_path	question
near	plan	0.68877834	0.677849	0.0109	code	crates/tillandsias-control-wire/src/lib.rs	Is there a cargo-fuzz target for the control-wire frame parser?
near	plan	0.62394506	0.61716515	0.0068	spec	openspec/specs/wsl-runtime/spec.md	Does the test suite run under Miri?
near	plan	0.6311026	0.62592804	0.0052	spec	openspec/specs/accel-capability-probe/spec.md	Where are the Criterion benchmarks, and how do I capture a flamegraph of a slow cycle?
near	plan	0.6674229	0.6235972	0.0438	methodology	methodology/proximity.yaml	Is there a web dashboard where I can see the fleet's packet status?
near	plan	0.6434831	0.63120234	0.0123	cheatsheet	cheatsheets/runtime/cdp-security.md	Which Kubernetes distribution do the five always-on Raspberry Pi nodes run?
near	plan	0.77610314	0.7326818	0.0434	spec	openspec/specs/tray-app/spec.md	Is there an iOS or Android companion app for the tray?
near	plan	0.67498875	0.6356735	0.0393	cheatsheet	docs/cheatsheets/windows-bash.md	Where's the WiX/MSI installer project for Windows?
near	plan	0.7187031	0.66077113	0.0579	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Chocolatey package for the Windows tray?
near	plan	0.6976657	0.6772428	0.0204	spec	openspec/specs/menu-action-error-handling/spec.md	Do tray crashes get reported to Sentry or any crash-reporting service?
near	plan	0.7562317	0.64550203	0.1107	cheatsheet	docs/cheatsheets/cache-semantics-implementation.md	What's the test coverage percentage for the workspace?
near	plan	0.69742113	0.6726556	0.0248	cheatsheet	docs/cheatsheets/openspec-methodology.md	Is there a code-search index like Sourcegraph for agents to browse the repo?
near	plan	0.8217735	0.7412977	0.0805	spec	openspec/specs/forge-offline/spec.md	What does the forge-offline spec actually require, clause by clause?
near	plan	0.77448565	0.73780614	0.0367	spec	openspec/specs/meta-orchestration/spec.md	Walk me through the numbered steps of the /meta-orchestration skill.
near	plan	0.81944025	0.7582945	0.0611	cheatsheet	cheatsheets/concurrent-git/crdt-ledger-fragments.md	What's in cheatsheets/concurrent-git/crdt-ledger-fragments.md?
near	plan	0.8609788	0.86050576	0.0005	spec	openspec/specs/podman-container-handle/spec.md	Which litmus tests are currently bound in litmus-bindings.yaml?
near	plan	0.7843311	0.7503103	0.0340	code	scripts/nix-cache-service.sh	Show me the function signature and body of ensure_ca_bundle.
near	plan	0.6530997	0.6395343	0.0136	code	scripts/refusal-calibration/analyze-bands.sh	What in-corpus and near-miss cosine bands did the macOS host measure for spec_answer?
near	plan	0.6869074	0.67613447	0.0108	cheatsheet	cheatsheets/concurrent-git/git-mirror-managed-alternatives.md	What refusal threshold did the fleet finally standardize on for spec_answer?
near	plan	0.66897374	0.65321404	0.0158	code	crates/tillandsias-plan/src/loop_status.rs	Which specific fragments were folded in the 101-fragment compaction on 2026-08-22?
near	plan	0.67071915	0.6306766	0.0400	code	scripts/cycle-metrics.sh	How long did the 661-packet archive sweep take in wall-clock seconds?
near	plan	0.6672886	0.6631462	0.0041	methodology	methodology/multi-host-development.yaml	How many bytes is plan/index.yaml after the sweep?
near	plan	0.6791095	0.63605183	0.0431	code	scripts/build-macos-tray.sh	What Apple Developer Team ID do we sign and notarize with?
near	plan	0.6659673	0.63718855	0.0288	code	scripts/test-build-image-installed-version-alias.sh	What's the upstream Bun issue number for the arm64 segfault we hit?
near	plan	0.7059926	0.68558663	0.0204	code	images/proxy/Containerfile	Was the squid destructor segfault ever reported upstream, and what's the bug ID?
near	plan	0.715654	0.7125938	0.0031	code	images/default/entrypoint-forge-claude.sh	Which model does the claude harness default to when a forge lane launches without --model?
near	plan	0.7039537	0.6931145	0.0108	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	Which 17 locale bundles ship with the forge, and which 15 are unstaged on the nix path?
near	plan	0.6698108	0.6681379	0.0017	code	scripts/diagnose-windows.ps1	Which commit introduced the em-dash into install-windows.ps1 that broke saved-file runs?
near	plan	0.66368294	0.64769304	0.0160	code	images/builder/Containerfile	How long does a cold full nix build of the guest binaries actually take?
near	plan	0.57719743	0.57404286	0.0032	code	crates/tillandsias-logging/src/budget_enforcer.rs	What did the five Raspberry Pi 5 nodes cost?
near	plan	0.6848064	0.67117983	0.0136	cheatsheet	cheatsheets/runtime/wsl-browser-isolation.md	What is the exact Fedora cloud image build the Pi nodes should boot?
near	plan	0.6138443	0.61056006	0.0033	spec	openspec/specs/project-bootstrap-readme/spec.md	Is there a getting-started guide or user manual for a non-developer installing this?
near	plan	0.71692806	0.71295696	0.0040	cheatsheet	docs/cheatsheets/tray-icon-ux.md	What keyboard shortcuts does the tray support?
near	plan	0.6173909	0.6052408	0.0122	spec	openspec/specs/tray-host-control-socket/spec.md	Is there a support email or chat channel where users report problems?
near	plan	0.6954462	0.6310849	0.0644	cheatsheet	cheatsheets/INDEX.md	What's the published privacy policy — what data leaves the user's machine?
near	plan	0.6254513	0.60638446	0.0191	methodology	methodology/distributed-work.yaml	How do outside contributors submit changes — is there a CONTRIBUTING guide?
near	plan	0.61963594	0.61314386	0.0065	methodology	methodology/provenance.yaml	What's the security vulnerability disclosure process for this project?
near	plan	0.72740114	0.72740114	0.0000	methodology	methodology/agent-observability.yaml	When is v1.0 scheduled to ship?
near	plan	0.65817255	0.6513379	0.0068	methodology	methodology/distributed-work.yaml	How many packets are in plan/archive in total right now?
near	plan	0.7086693	0.6880319	0.0206	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	What's the p50 end-to-end wall-clock time of a complete ./build.sh --ci-full run?
near	plan	0.700322	0.6956013	0.0047	spec	openspec/specs/tray-concurrency/spec.md	What memory limit is set on the tray process itself?
near	plan	0.79543054	0.78448796	0.0109	spec	openspec/specs/git-mirror-service/spec.md	Which Vault policy grants the git mirror its push credential, and what paths does it allow?
near	plan	0.6801721	0.6794904	0.0007	code	scripts/check-long-running-view.sh	What is the retention policy for entries in plan/loop_status.md and its fragment directory?
near	plan	0.68438315	0.6635506	0.0208	spec	openspec/specs/versioning/spec.md	How do I roll a user back to the previous stable release if today's daily broke their install?
near	plan	0.6727683	0.66330236	0.0095	spec	openspec/specs/knowledge-source-of-truth/spec.md	What are the exact SmartScreen reputation thresholds — how many downloads or days before the warning stops?
near	plan	0.6677218	0.64555746	0.0222	methodology	methodology/multi-host-development.yaml	Which OSI license did the operator choose for the repo?
near	plan	0.72176	0.70103246	0.0207	code	scripts/hooks/post-commit-expert-refresh.sh	How many chunks does the code corpus contribute versus the spec corpus in the RAG index?
far	plan	0.55927354	0.54854214	0.0107	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	plan	0.57018214	0.5393901	0.0308	methodology	methodology/in-forge-delegation.yaml	How many wingdangles fit inside a standard snorgle before it quaxes?
far	plan	0.54711014	0.54084724	0.0063	methodology	methodology/litmus.yaml	Is the zorbulent quaximeter compatible with a left-handed grommet spline?
far	plan	0.5633523	0.5633523	0.0000	methodology	methodology/event/030-multi-host-branch-coordination.yaml	Who won the 2024 Formula 1 drivers' championship?
far	plan	0.4897949	0.48704743	0.0027	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What is the capital of Burkina Faso?
far	plan	0.58054245	0.53842336	0.0421	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How long should I braise a lamb shank, and at what oven temperature?
far	plan	0.56035507	0.55027443	0.0101	methodology	methodology/litmus.yaml	What are the early symptoms of feline hyperthyroidism?
far	plan	0.5685645	0.5517427	0.0168	cheatsheet	cheatsheets/test/selenium.md	Explain the difference between a sonnet and a villanelle.
far	plan	0.5879457	0.5878626	0.0001	code	images/proxy/squid-supervisor.sh	Roughly how many years ago did the Chicxulub impact occur?
far	plan	0.58000976	0.57749665	0.0025	cheatsheet	cheatsheets/runtime/socket-container-health.md	What's the standard tuning for a mandolin?
far	plan	0.5733659	0.5694884	0.0039	code	scripts/forge-liveness-probe.sh	When is the personal income tax filing deadline in Portugal?
far	plan	0.6124459	0.61115247	0.0013	methodology	methodology/event/021-status-icon-mapping-gap.yaml	How do I build a custom Shopify storefront theme with Liquid templates?
far	plan	0.66012174	0.64993083	0.0102	cheatsheet	cheatsheets/languages/css.md	What does the CSS `contain: layout` property actually do to the render tree?
far	plan	0.59911925	0.5931244	0.0060	code	scripts/test-tray-surface-parity-gate.sh	How do I write a Salesforce Apex trigger that fires after insert?
far	plan	0.63341045	0.6314319	0.0020	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	What's the correct way to set up a sidechain compressor on a bus in Ableton Live?
in	code	0.7764938	0.7523681	0.0241	spec	openspec/specs/forge-hot-cold-split/spec.md	What headroom factor does the pre-flight host RAM check use before it lets a forge launch?
in	code	0.7659086	0.75381553	0.0121	code	crates/tillandsias-core/src/preflight.rs	How is the --memory ceiling for a forge container calculated?
in	code	0.75680554	0.7525131	0.0043	code	crates/tillandsias-headless/src/main.rs	is there an env var to bypass the single-instance lock?
in	code	0.774344	0.6961585	0.0782	code	crates/tillandsias-core/src/genus.rs	How many tillandsia genera are in the pool, and do they all have their own icon artwork?
in	code	0.74452794	0.7290942	0.0154	code	crates/tillandsias-headless/src/main.rs	What does the image version guard do with a tag it cannot parse?
in	code	0.7192298	0.68937314	0.0299	spec	openspec/specs/tray-app/spec.md	Which coding agent does a fresh install default to?
in	code	0.79601127	0.76267666	0.0333	spec	openspec/specs/cli-mode/spec.md	Can a container profile turn off the podman security flags for a particular container type?
in	code	0.7228412	0.71753955	0.0053	code	crates/tillandsias-scanner/src/detect.rs	How does the scanner work out what kind of project a directory is, and in what order does it check?
in	code	0.69550675	0.67588884	0.0196	code	crates/tillandsias-core/src/config.rs	scanner default watch dir?
in	code	0.7677129	0.76689184	0.0008	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and how long does the browser keep it?
in	code	0.7323808	0.7286643	0.0037	spec	openspec/specs/chromium-safe-variant/spec.md	What stops a session cookie from being readable in a process memory dump after the session ends?
in	code	0.749954	0.74545723	0.0045	cheatsheet	docs/cheatsheets/browser-isolation.md	Why does browser.open refuse to open an opencode.* URL?
in	code	0.7568505	0.719617	0.0372	spec	openspec/specs/browser-mcp-server/spec.md	What message framing does the browser MCP server use over stdio?
in	code	0.79781324	0.76726925	0.0305	spec	openspec/specs/tray-host-control-socket/spec.md	what's the frame format on the tray-host control socket?
in	code	0.77918994	0.7697205	0.0095	spec	openspec/specs/vsock-transport/spec.md	What is the maximum control-wire message size, and what happens if a peer sends a bigger length prefix?
in	code	0.707713	0.7034897	0.0042	code	crates/tillandsias-secure-channel/src/lib.rs	Why derive the control-channel key from the build version instead of just comparing versions in the handshake?
in	code	0.6929705	0.67392427	0.0190	spec	openspec/specs/host-guest-transport/spec.md	Which argv shapes is the guest allowed to spawn on a host PTY request?
in	code	0.72564405	0.67088664	0.0548	code	crates/tillandsias-headless/src/resource_lock.rs	Where do the advisory per-resource locks live, and what happens if the holder is killed?
in	code	0.7376036	0.7226464	0.0150	code	scripts/dev-inference-ensure.sh	When does the runtime refuse to create or remove containers?
in	code	0.8006297	0.7644984	0.0361	spec	openspec/specs/inference-engine-slots/spec.md	Can I register an NPU device against the ollama engine slot?
in	code	0.7472308	0.7202358	0.0270	code	crates/tillandsias-headless/src/pty_input_probe.rs	How does the guest actually tell whether a PTY process is blocked waiting for input?
in	code	0.7927284	0.7894075	0.0033	spec	openspec/specs/podman-idiomatic-patterns/spec.md	Which podman flags are mandatory on every Tillandsias container launch?
in	code	0.7407697	0.7210846	0.0197	cheatsheet	cheatsheets/runtime/socket-enclave-diagnostics.md	Is there a timeout on podman invocations, or can one hang forever?
in	code	0.7845573	0.7722614	0.0123	spec	openspec/specs/forge-hot-cold-split/spec.md	What tmpfs size caps does a forge container get?
in	code	0.7119475	0.70024174	0.0117	spec	openspec/specs/runtime-logging/spec.md	what's the log rotation policy?
in	code	0.75677454	0.75080913	0.0060	code	crates/tillandsias-metrics/src/prometheus_exporter.rs	What names does the Prometheus exporter use for the container metrics?
in	code	0.78261966	0.76639307	0.0162	cheatsheet	cheatsheets/utils/podman-secrets.md	How is the Vault unseal key derived so the user never sees a passphrase?
in	code	0.73139757	0.7307502	0.0006	code	images/router/entrypoint.sh	How does the router sidecar answer Caddy's forward_auth, and on what port?
in	code	0.76601076	0.74414146	0.0219	spec	openspec/specs/versioning/spec.md	Why does the host-shell crate not use CARGO_PKG_VERSION for its version string?
in	code	0.7762951	0.77224904	0.0040	code	crates/tillandsias-windows-tray/src/eventlog.rs	Which tracing levels reach the Windows Event Log?
in	code	0.6759231	0.667993	0.0079	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	Where does the macOS tray keep the installation UUID?
in	code	0.68836445	0.6573783	0.0310	spec	openspec/specs/forge-environment-discoverability/spec.md	What answers can the plan expert give about how my checkout sits relative to a citation's commit?
in	code	0.7041631	0.69914216	0.0050	code	scripts/test-shipped-diagnostic-tool-dispatch.sh	What is scripts/ensure_toolbox.sh supposed to do on a Mac or a plain mutable Fedora box?
in	code	0.765826	0.70101726	0.0648	methodology	methodology/provenance.yaml	Why does the repo ban bash 4 constructs in scripts?
in	code	0.6695676	0.6542721	0.0153	methodology	methodology/event/020-tray-binary-test-discovery.yaml	How does the tracked-binary guard decide something is a binary?
in	code	0.6937565	0.68857765	0.0052	code	crates/tillandsias-headless/src/main.rs	Which script paths are required to be committed executable?
in	code	0.70151025	0.69947743	0.0020	code	scripts/hooks/pre-push-local-gate.sh	What is actually recorded in the gate stamp, and why did it need a scope field?
in	code	0.72505105	0.6950303	0.0300	cheatsheet	cheatsheets/build/validation-ci.md	What release channels can the Linux installer pull from?
in	code	0.72548896	0.7198171	0.0057	code	scripts/uninstall.sh	Does uninstalling remove the PATH lines the installer added to my shell rc files?
in	code	0.72593606	0.70131695	0.0246	methodology	methodology/distributed-work.yaml	How does the fleet derive a unique name for a host?
in	code	0.7057866	0.67962784	0.0262	methodology	methodology/distributed-work.yaml	What shape is a worker agent's lease id, and what happens if a component comes out empty?
in	code	0.7360117	0.7283545	0.0077	spec	openspec/specs/install-progress/spec.md	How do I verify a downloaded Tillandsias binary is genuine?
in	code	0.7672922	0.75781834	0.0095	spec	openspec/specs/browser-isolation-framework/spec.md	Which base images are the container images allowed to build FROM?
in	code	0.7326643	0.72752285	0.0051	code	crates/tillandsias-headless/src/main.rs	Is there a faster reset than `podman system reset --force` for smoke iterations?
in	code	0.7764087	0.74546194	0.0309	code	scripts/with-nix-builder.sh	Why must podman-neutralize-proxy.sh be sourced rather than executed?
in	code	0.69378453	0.6865695	0.0072	code	crates/tillandsias-headless/src/accel_probe.rs	What does nvidia-cdi-ensure.sh print, and does it need sudo?
in	code	0.72229487	0.7025054	0.0198	code	scripts/nix-toolbox.sh	What are the fallback rungs for getting a usable nix, and how large can the store grow before gc?
in	code	0.78321755	0.77182674	0.0114	code	scripts/manage-cache.sh	At what disk usage does the cache manager start evicting images?
in	code	0.7013549	0.6935924	0.0078	code	scripts/run-litmus-test.sh	What do the litmus runner's exit codes mean, and is --diff-scope safe to trust?
in	code	0.7145638	0.66881746	0.0457	cheatsheet	docs/cheatsheets/script-hardening.md	Why does local-ci.sh explicitly do `set +e` after sourcing the builder wrapper?
in	code	0.74369776	0.7329423	0.0108	code	scripts/hooks/pre-commit-openspec.sh	What single line does the trace coverage tool emit, and how do I make it fail on ghosts?
in	code	0.7418143	0.71501493	0.0268	spec	openspec/specs/versioning/spec.md	What has to be true before a daily release can be promoted to stable?
in	code	0.6858205	0.6834925	0.0023	code	scripts/forge-liveness-probe.sh	How is a forge agent classified as alive or dead?
in	code	0.69060254	0.6722482	0.0184	code	scripts/e2e-preflight.sh	How does a host decide it is eligible to run the E2E gate?
near	code	0.7193692	0.71512437	0.0042	spec	openspec/specs/enclave-network/spec.md	Where are the Podman Quadlet .container unit files for the enclave services?
near	code	0.6788159	0.66494083	0.0139	spec	openspec/specs/opencode-web-session-otp/spec.md	How many digits is the OTP code and what time step does it use?
near	code	0.74233264	0.7146851	0.0276	spec	openspec/specs/host-browser-mcp/spec.md	Can the browser MCP drive Firefox instead of Chromium?
near	code	0.6231238	0.61330426	0.0098	spec	openspec/specs/distributed-tracing/spec.md	How do I ship the tracing spans to an OTLP collector?
near	code	0.6575753	0.6462906	0.0113	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	Where are the Grafana dashboard JSON files for the container metrics?
near	code	0.7791728	0.7621324	0.0170	spec	openspec/specs/tillandsias-vault/spec.md	Can Vault be configured to auto-unseal with AWS KMS instead of the derived key?
near	code	0.6801806	0.6653453	0.0148	code	images/default/claude-approvals-vault.sh	How do I take and restore a snapshot of the Vault data?
near	code	0.8322194	0.7301896	0.1020	code	crates/tillandsias-headless/src/exec_allowlist.rs	Are there property-based tests for the exec allowlist?
near	code	0.6550317	0.651825	0.0032	cheatsheet	cheatsheets/runtime/portable-executable-transparent-mode.md	Which cargo-fuzz targets exist for the control-wire decoder?
near	code	0.6190731	0.6165566	0.0025	spec	openspec/specs/spec-trace-coverage-threshold/spec.md	How do I generate a code coverage report for the workspace?
near	code	0.7137405	0.67961377	0.0341	code	images/default/locales/pt.sh	What does the Portuguese forge help text say?
near	code	0.7222507	0.6916288	0.0306	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a Windows on ARM (aarch64) build of the tray?
near	code	0.7570255	0.7414156	0.0156	spec	openspec/specs/default-image/spec.md	Which packages does the forge image install into the container?
near	code	0.7646641	0.7553961	0.0093	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	Which exact capability verbs does images/vault/policies/forge.hcl grant on its path?
near	code	0.81746495	0.80216587	0.0153	spec	openspec/specs/inference-container/spec.md	Which model does the inference container serve by default?
near	code	0.7655561	0.7522234	0.0133	spec	openspec/specs/ci-release/spec.md	What steps does the release GitHub Actions workflow run?
near	code	0.68974304	0.6810846	0.0087	methodology	methodology/event/014-ci-full-phase-split.yaml	What exactly does ./build.sh --ci-full do end to end?
near	code	0.7782733	0.75651175	0.0218	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What version is Tillandsias on right now?
near	code	0.77128893	0.765466	0.0058	methodology	methodology/multi-host-development.yaml	What does the methodology say about merging origin/linux-next before pushing a platform branch?
near	code	0.6397855	0.6162774	0.0235	code	crates/tillandsias-headless/src/main.rs	What is the current Direction for the project?
near	code	0.69953376	0.65890676	0.0406	code	scripts/test-expire-claims-list-live-rows.sh	How many v0.5 packets are still ready to claim?
near	code	0.77502567	0.6996062	0.0754	spec	openspec/specs/vsock-exec-authz/spec.md	What does spec:vsock-exec-authz actually require?
near	code	0.8441108	0.71370536	0.1304	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	What does the cookie-auth-best-practices cheatsheet recommend?
near	code	0.7985019	0.7701244	0.0284	spec	openspec/specs/meta-orchestration/spec.md	What steps does the /meta-orchestration skill run, in order?
near	code	0.752887	0.7462563	0.0066	methodology	methodology/litmus-framework.yaml	What does litmus:agent-identity-canonical-source-shape assert?
near	code	0.7935818	0.7607309	0.0329	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	Which panels are in the CentiColon convergence dashboard?
near	code	0.7015221	0.6838779	0.0176	methodology	methodology/event/021-status-icon-mapping-gap.yaml	Where is the register that defines the OBS-### gap ids?
near	code	0.7192483	0.6965003	0.0227	spec	openspec/specs/tray-minimal-ux/spec.md	Where does the tray download an update from when the update check fires?
near	code	0.6789297	0.664679	0.0143	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	Does the sidecar rate-limit repeated failed cookie validations?
near	code	0.64298886	0.6393214	0.0037	code	scripts/build-macos-tray.sh	Which Apple Developer Team ID signs the macOS DMG?
near	code	0.756172	0.71195716	0.0442	spec	openspec/specs/no-terminal-flicker/spec.md	Is there a winget manifest for installing the Windows tray?
near	code	0.6672625	0.64590406	0.0214	cheatsheet	cheatsheets/web/protobuf.md	Where is the protobuf service definition for the control API?
near	code	0.666865	0.6430086	0.0239	spec	openspec/specs/cli-mode/spec.md	What does the observatorium web page actually render?
near	code	0.78563374	0.77994347	0.0057	methodology	methodology/litmus.yaml	How many litmus tests are in the suite?
near	code	0.7665571	0.7312694	0.0353	cheatsheet	cheatsheets/build/build-strategy.md	What license is Tillandsias released under?
near	code	0.6773249	0.6519345	0.0254	methodology	methodology/provenance.yaml	What is the review process for getting a change merged?
near	code	0.7506435	0.7275568	0.0231	methodology	methodology/multi-host-development.yaml	Which branch protection rules are configured on the GitHub repository?
near	code	0.7414453	0.73676777	0.0047	cheatsheet	cheatsheets/runtime/container-lifecycle.md	What retry count and backoff does the git-mirror's startup retry-push loop use?
near	code	0.71438813	0.7038799	0.0105	cheatsheet	cheatsheets/web/cdp.md	Which Chrome for Testing version is pinned, and what is its SHA-256?
near	code	0.76862574	0.74373794	0.0249	code	crates/tillandsias-control-wire/src/lib.rs	What does openspec/changes/control-wire-pty-attach/proposal.md say about chunking large PTY streams?
near	code	0.6365027	0.6296834	0.0068	methodology	methodology/distributed-work.yaml	Which hosts are currently in the fleet roster?
near	code	0.64694446	0.6427586	0.0042	code	scripts/test-expire-claims-list-live-rows.sh	Which SQL database stores the plan ledger?
near	code	0.7624423	0.7336583	0.0288	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	What analytics endpoint does the tray report usage to?
near	code	0.75508106	0.73070365	0.0244	spec	openspec/specs/graceful-shutdown/spec.md	How many forge containers can run concurrently before the tray refuses a new one?
near	code	0.7507963	0.7138129	0.0370	cheatsheet	cheatsheets/runtime/vsock-transport.md	What throughput does the vsock control wire achieve in practice?
near	code	0.7046696	0.67409	0.0306	cheatsheet	cheatsheets/runtime/container-image-tagging.md	How do I migrate an existing Tillandsias installation to a new machine?
far	code	0.55927354	0.54854214	0.0107	cheatsheet	cheatsheets/build/nix-flake-basics.md	What is the flibber flobber?
far	code	0.5491286	0.5410911	0.0080	code	crates/tillandsias-plan/src/fragments.rs	How many wibbles fit inside a standard snorgle?
far	code	0.57381755	0.56409985	0.0097	code	crates/tillandsias-headless/src/tray/mod.rs	Does the zorptangle need recalibrating after a gibbous moon?
far	code	0.5644739	0.56144136	0.0030	cheatsheet	cheatsheets/algorithms/sorting-comparison.md	Should I whisk the quandle before or after the third blorp?
far	code	0.5113092	0.5113092	0.0000	cheatsheet	cheatsheets/runtime/socket-container-health.md	What is the capital of Mongolia?
far	code	0.5583486	0.5572273	0.0011	methodology	methodology/event/007-build-script-architecture-litmus-tombstone.yaml	How do I keep a sourdough starter alive if I only bake once a month?
far	code	0.5497486	0.5455349	0.0042	cheatsheet	cheatsheets/privacy/data-minimization-gdpr.md	What year did the Berlin Wall come down?
far	code	0.5388018	0.5349595	0.0038	methodology	methodology/distributed-work.yaml	Who won the 2018 FIFA World Cup?
far	code	0.5841112	0.5754672	0.0086	cheatsheet	cheatsheets/runtime/forge-paths-ephemeral-vs-persistent.md	How does carbon fixation differ between C4 and CAM plants?
far	code	0.5495972	0.5334033	0.0162	methodology	methodology/provenance.yaml	What are the best stretches for chronic lower back pain?
far	code	0.6797017	0.5425541	0.1371	cheatsheet	cheatsheets/languages/css.md	How do I vertically center a div with flexbox?
far	code	0.61781394	0.608939	0.0089	cheatsheet	cheatsheets/utils/psql.md	What's the right way to set up a read replica for a PostgreSQL primary?
far	code	0.63039035	0.62531686	0.0051	code	scripts/test-subdomain-routing.sh	Write me a regular expression that validates email addresses.
far	code	0.64086235	0.6253826	0.0155	methodology	methodology/convergence.yaml	How do I train a LoRA adapter for a Stable Diffusion checkpoint?
far	code	0.59858525	0.596485	0.0021	methodology	methodology/proximity.yaml	What's the recommended way to serve a Django app behind gunicorn?
