band	corpus	top1	top2	margin	top1_kind	top1_path	question
near	plan	0.679241	0.65459526	0.0246	code	scripts/refusal-calibration/analyze-bands.sh	What in-corpus and near-miss cosine bands did the macOS host measure for spec_answer?
in	plan	0.7016378	0.70124173	0.0004	spec	openspec/specs/forge-hot-cold-split/spec.md	What refusal threshold did the fleet finally standardize on for spec_answer?
near	plan	0.69488484	0.6857246	0.0092	code	crates/tillandsias-plan/src/loop_status.rs	Which specific fragments were folded in the 101-fragment compaction on 2026-08-22?
near	plan	0.6863517	0.64929277	0.0371	code	scripts/cycle-metrics.sh	How long did the 661-packet archive sweep take in wall-clock seconds?
near	plan	0.746849	0.7289704	0.0179	code	scripts/check-archive-answerability.sh	How many bytes is plan/index.yaml after the sweep?
in	plan	0.6775821	0.6744328	0.0031	code	scripts/build-macos-tray.sh	What Apple Developer Team ID do we sign and notarize with?
near	plan	0.67957294	0.66337085	0.0162	code	images/default/lib-common.sh	What's the upstream Bun issue number for the arm64 segfault we hit?
in	plan	0.73260653	0.702008	0.0306	code	images/proxy/Containerfile	Was the squid destructor segfault ever reported upstream, and what's the bug ID?
in	plan	0.7225715	0.71628463	0.0063	spec	openspec/specs/default-image/spec.md	Which model does the claude harness default to when a forge lane launches without --model?
in	plan	0.7253446	0.700161	0.0252	spec	openspec/specs/nix-cache-service/spec.md	Which 17 locale bundles ship with the forge, and which 15 are unstaged on the nix path?
near	plan	0.6653308	0.65898144	0.0063	code	scripts/hooks/post-commit-dashboard-refresh.sh	Which commit introduced the em-dash into install-windows.ps1 that broke saved-file runs?
in	plan	0.69277024	0.67266923	0.0201	code	scripts/build-guest-binaries.sh	How long does a cold full nix build of the guest binaries actually take?
near	plan	0.59120476	0.5887855	0.0024	cheatsheet	cheatsheets/runtime/forge-hot-cold-split.md	What did the five Raspberry Pi 5 nodes cost?
in	plan	0.7135643	0.7082583	0.0053	spec	openspec/specs/default-image/spec.md	What is the exact Fedora cloud image build the Pi nodes should boot?
in	plan	0.67450494	0.65053993	0.0240	spec	openspec/specs/opencode-web-session/spec.md	Is there a getting-started guide or user manual for a non-developer installing this?
near	plan	0.67128396	0.6681864	0.0031	spec	openspec/specs/tray-host-control-socket/spec.md	Is there a support email or chat channel where users report problems?
in	plan	0.686183	0.67949504	0.0067	cheatsheet	cheatsheets/INDEX.md	What's the published privacy policy — what data leaves the user's machine?
in	plan	0.6757727	0.66843116	0.0073	methodology	methodology/distributed-work.yaml	How do outside contributors submit changes — is there a CONTRIBUTING guide?
near	plan	0.67231643	0.67056614	0.0018	cheatsheet	cheatsheets/runtime/chromium-isolation.md	What's the security vulnerability disclosure process for this project?
near	plan	0.6602844	0.6589136	0.0014	cheatsheet	cheatsheets/architecture/enclave-service-catalog-research.md	When is v1.0 scheduled to ship?
in	plan	0.6892582	0.6783684	0.0109	code	crates/tillandsias-plan/src/lib.rs	How many packets are in plan/archive in total right now?
near	plan	0.73014647	0.68953264	0.0406	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	What's the p50 end-to-end wall-clock time of a complete ./build.sh --ci-full run?
near	plan	0.7420912	0.74200183	0.0001	spec	openspec/specs/runtime-diagnostics/spec.md	What memory limit is set on the tray process itself?
in	plan	0.814809	0.80345875	0.0114	cheatsheet	docs/cheatsheets/git-mirror-lifecycle-audit.md	Which Vault policy grants the git mirror its push credential, and what paths does it allow?
in	plan	0.73300076	0.7284121	0.0046	cheatsheet	cheatsheets/concurrent-git/crdt-ledger-fragments.md	What is the retention policy for entries in plan/loop_status.md and its fragment directory?
in	plan	0.68661904	0.6673539	0.0193	code	scripts/install-macos.sh	How do I roll a user back to the previous stable release if today's daily broke their install?
in	plan	0.7299635	0.69261056	0.0374	spec	openspec/specs/knowledge-source-of-truth/spec.md	What are the exact SmartScreen reputation thresholds — how many downloads or days before the warning stops?
in	plan	0.7070059	0.68929017	0.0177	methodology	methodology/multi-host-development.yaml	Which OSI license did the operator choose for the repo?
in	plan	0.79500806	0.76476765	0.0302	code	scripts/hooks/post-commit-expert-refresh.sh	How many chunks does the code corpus contribute versus the spec corpus in the RAG index?
far	plan	0.5594342	0.54960537	0.0098	code	crates/tillandsias-control-wire/src/lib.rs	What is the flibber flobber?
far	plan	0.6088398	0.6016918	0.0071	code	crates/tillandsias-core/src/genus.rs	How many wingdangles fit inside a standard snorgle before it quaxes?
far	plan	0.55323994	0.55035734	0.0029	cheatsheet	cheatsheets/runtime/chromium-headless.md	Is the zorbulent quaximeter compatible with a left-handed grommet spline?
far	plan	0.54599196	0.5272509	0.0187	cheatsheet	cheatsheets/runtime/gpu-tier-detection.md	Who won the 2024 Formula 1 drivers' championship?
far	plan	0.52002084	0.51602757	0.0040	cheatsheet	cheatsheets/runtime/ephemeral-lifecycle.md	What is the capital of Burkina Faso?
far	plan	0.5771307	0.5582978	0.0188	cheatsheet	cheatsheets/runtime/vz-framework-provisioning.md	How long should I braise a lamb shank, and at what oven temperature?
far	plan	0.58900255	0.5805912	0.0084	methodology	methodology/event/019-runtime-podman-health-gate.yaml	What are the early symptoms of feline hyperthyroidism?
far	plan	0.6182843	0.61579907	0.0025	cheatsheet	cheatsheets/agents/claude-code.md	Explain the difference between a sonnet and a villanelle.
far	plan	0.59204304	0.5896982	0.0023	cheatsheet	cheatsheets/runtime/cheatsheet-lifecycle.md	Roughly how many years ago did the Chicxulub impact occur?
far	plan	0.6167682	0.6069312	0.0098	code	images/inference/engine-tuning.sh	What's the standard tuning for a mandolin?
far	plan	0.6078542	0.60375845	0.0041	code	scripts/forge-liveness-probe.sh	When is the personal income tax filing deadline in Portugal?
far	plan	0.62023324	0.61912805	0.0011	methodology	methodology/agent-observability.yaml	How do I build a custom Shopify storefront theme with Liquid templates?
far	plan	0.7116964	0.6952696	0.0164	spec	openspec/specs/knowledge-source-of-truth/spec.md	What does the CSS `contain: layout` property actually do to the render tree?
far	plan	0.6617288	0.65830183	0.0034	code	crates/tillandsias-windows-tray/src/notify_icon.rs	How do I write a Salesforce Apex trigger that fires after insert?
far	plan	0.66778284	0.6553661	0.0124	code	images/router/Containerfile	What's the correct way to set up a sidechain compressor on a bus in Ableton Live?
in	code	0.8112569	0.7871599	0.0241	code	crates/tillandsias-core/src/preflight.rs	What headroom factor does the pre-flight host RAM check use before it lets a forge launch?
in	code	0.79780734	0.78933877	0.0085	code	crates/tillandsias-core/src/preflight.rs	How is the --memory ceiling for a forge container calculated?
in	code	0.7572973	0.750899	0.0064	code	crates/tillandsias-headless/src/runtime_assets.rs	is there an env var to bypass the single-instance lock?
in	code	0.82119644	0.7416547	0.0795	code	crates/tillandsias-core/src/genus.rs	How many tillandsia genera are in the pool, and do they all have their own icon artwork?
in	code	0.7269367	0.7223599	0.0046	code	crates/tillandsias-headless/src/main.rs	What does the image version guard do with a tag it cannot parse?
in	code	0.7941805	0.75992	0.0343	spec	openspec/specs/tray-app/spec.md	Which coding agent does a fresh install default to?
in	code	0.82196283	0.7833992	0.0386	spec	openspec/specs/cli-mode/spec.md	Can a container profile turn off the podman security flags for a particular container type?
in	code	0.7872229	0.782385	0.0048	code	crates/tillandsias-headless/src/local_projects.rs	How does the scanner work out what kind of project a directory is, and in what order does it check?
in	code	0.71622586	0.6800788	0.0361	code	crates/tillandsias-core/src/config.rs	scanner default watch dir?
in	code	0.80895	0.7831001	0.0258	code	crates/tillandsias-otp/src/lib.rs	What is the OpenCode Web session cookie called and how long does the browser keep it?
in	code	0.7477426	0.73853236	0.0092	spec	openspec/specs/chromium-safe-variant/spec.md	What stops a session cookie from being readable in a process memory dump after the session ends?
in	code	0.77627	0.77608585	0.0002	spec	openspec/specs/host-browser-mcp/spec.md	Why does browser.open refuse to open an opencode.* URL?
in	code	0.7414658	0.736307	0.0052	spec	openspec/specs/mcp-on-demand/spec.md	What message framing does the browser MCP server use over stdio?
in	code	0.79255843	0.7702465	0.0223	spec	openspec/specs/tray-host-control-socket/spec.md	what's the frame format on the tray-host control socket?
in	code	0.78106564	0.77857494	0.0025	code	crates/tillandsias-control-wire/src/lib.rs	What is the maximum control-wire message size, and what happens if a peer sends a bigger length prefix?
in	code	0.7417323	0.73837525	0.0034	code	crates/tillandsias-secure-channel/src/lib.rs	Why derive the control-channel key from the build version instead of just comparing versions in the handshake?
in	code	0.7345016	0.7173927	0.0171	code	crates/tillandsias-headless/src/exec_allowlist.rs	Which argv shapes is the guest allowed to spawn on a host PTY request?
in	code	0.7540008	0.677005	0.0770	code	crates/tillandsias-headless/src/resource_lock.rs	Where do the advisory per-resource locks live, and what happens if the holder is killed?
in	code	0.755249	0.7540735	0.0012	code	crates/tillandsias-podman/src/client.rs	When does the runtime refuse to create or remove containers?
in	code	0.8201243	0.7981388	0.0220	spec	openspec/specs/inference-engine-slots/spec.md	Can I register an NPU device against the ollama engine slot?
in	code	0.7843739	0.7704168	0.0140	code	crates/tillandsias-vm-layer/src/vsock_exec.rs	How does the guest actually tell whether a PTY process is blocked waiting for input?
in	code	0.8108361	0.80678266	0.0041	cheatsheet	docs/cheatsheets/container-lifecycle.md	Which podman flags are mandatory on every Tillandsias container launch?
in	code	0.73746485	0.72984934	0.0076	code	scripts/build-image.sh	Is there a timeout on podman invocations, or can one hang forever?
in	code	0.8283689	0.80390936	0.0245	spec	openspec/specs/forge-hot-cold-split/spec.md	What tmpfs size caps does a forge container get?
in	code	0.7642206	0.75449866	0.0097	spec	openspec/specs/runtime-logging/spec.md	what's the log rotation policy?
in	code	0.82621497	0.7800896	0.0461	code	crates/tillandsias-metrics/src/prometheus_exporter.rs	What names does the Prometheus exporter use for the container metrics?
in	code	0.79056555	0.7854384	0.0051	cheatsheet	cheatsheets/runtime/hashicorp-vault-tillandsias.md	How is the Vault unseal key derived so the user never sees a passphrase?
in	code	0.7864106	0.77700424	0.0094	code	images/router/entrypoint.sh	How does the router sidecar answer Caddy's forward_auth, and on what port?
in	code	0.7776417	0.7518044	0.0258	code	crates/tillandsias-host-shell/src/lib.rs	Why does the host-shell crate not use CARGO_PKG_VERSION for its version string?
in	code	0.8098317	0.79500777	0.0148	spec	openspec/specs/windows-event-logging/spec.md	Which tracing levels reach the Windows Event Log?
in	code	0.7143657	0.69076234	0.0236	spec	openspec/specs/tillandsias-vault/spec.md	Where does the macOS tray keep the installation UUID?
in	code	0.75656533	0.74233526	0.0142	spec	openspec/specs/forge-environment-discoverability/spec.md	What answers can the plan expert give about how my checkout sits relative to a citation's commit?
in	code	0.74213994	0.7202867	0.0219	code	scripts/test-ensure-toolbox-properties.sh	What is scripts/ensure_toolbox.sh supposed to do on a Mac or a plain mutable Fedora box?
in	code	0.7223349	0.6902951	0.0320	methodology	methodology/provenance.yaml	Why does the repo ban bash 4 constructs in scripts?
in	code	0.69497454	0.68371755	0.0113	methodology	methodology/event/020-tray-binary-test-discovery.yaml	How does the tracked-binary guard decide something is a binary?
in	code	0.742716	0.7345169	0.0082	code	crates/tillandsias-headless/src/main.rs	Which script paths are required to be committed executable?
in	code	0.7538758	0.7450261	0.0088	code	scripts/test-gate-stamp-scope.sh	What is actually recorded in the gate stamp, and why did it need a scope field?
in	code	0.7399726	0.73911	0.0009	code	scripts/check-installer-channel.sh	What release channels can the Linux installer pull from?
in	code	0.7429408	0.73269486	0.0102	code	scripts/test-uninstall-path-block.sh	Does uninstalling remove the PATH lines the installer added to my shell rc files?
in	code	0.77399623	0.7509071	0.0231	code	scripts/derive-host-identity.sh	How does the fleet derive a unique name for a host?
in	code	0.7015464	0.69920975	0.0023	methodology	methodology/distributed-work.yaml	What shape is a worker agent's lease id, and what happens if a component comes out empty?
in	code	0.76740277	0.7609176	0.0065	spec	openspec/specs/install-progress/spec.md	How do I verify a downloaded Tillandsias binary is genuine?
in	code	0.78523105	0.7802233	0.0050	spec	openspec/specs/browser-isolation-core/spec.md	Which base images are the container images allowed to build FROM?
in	code	0.77238685	0.7632195	0.0092	code	crates/tillandsias-headless/src/main.rs	Is there a faster reset than `podman system reset --force` for smoke iterations?
in	code	0.78216964	0.7759941	0.0062	code	scripts/with-tillandsias-builder.sh	Why must podman-neutralize-proxy.sh be sourced rather than executed?
in	code	0.7052533	0.6970675	0.0082	code	crates/tillandsias-headless/src/main.rs	What does nvidia-cdi-ensure.sh print, and does it need sudo?
in	code	0.75748044	0.7231702	0.0343	code	scripts/nix-toolbox.sh	What are the fallback rungs for getting a usable nix, and how large can the store grow before gc?
in	code	0.80445755	0.79962647	0.0048	spec	openspec/specs/disk-usage-detection/spec.md	At what disk usage does the cache manager start evicting images?
in	code	0.73937005	0.73336774	0.0060	code	scripts/run-litmus-test.sh	What do the litmus runner's exit codes mean, and is --diff-scope safe to trust?
in	code	0.6981464	0.6843445	0.0138	code	scripts/local-ci.sh	Why does local-ci.sh explicitly do `set +e` after sourcing the builder wrapper?
in	code	0.7618562	0.71065813	0.0512	code	scripts/trace-coverage.sh	What single line does the trace coverage tool emit, and how do I make it fail on ghosts?
in	code	0.7726211	0.77249	0.0001	code	scripts/promote-stable.sh	What has to be true before a daily release can be promoted to stable?
in	code	0.7606848	0.72499645	0.0357	code	scripts/forge-liveness-probe.sh	How is a forge agent classified as alive or dead?
in	code	0.7559794	0.7520475	0.0039	code	scripts/e2e-preflight.sh	How does a host decide it is eligible to run the E2E gate?
in	code	0.76031154	0.73683727	0.0235	cheatsheet	docs/cheatsheets/windows-networking.md	Where are the Podman Quadlet .container unit files for the enclave services?
in	code	0.73134214	0.7222267	0.0091	spec	openspec/specs/opencode-web-session/spec.md	How many digits is the OTP code and what time step does it use?
in	code	0.7924821	0.7495881	0.0429	spec	openspec/specs/host-browser-mcp/spec.md	Can the browser MCP drive Firefox instead of Chromium?
in	code	0.6482703	0.63603175	0.0122	code	crates/tillandsias-logging/src/span_context.rs	How do I ship the tracing spans to an OTLP collector?
in	code	0.7030345	0.68981665	0.0132	code	crates/tillandsias-logging/src/event_collector.rs	Where are the Grafana dashboard JSON files for the container metrics?
in	code	0.7743911	0.76010656	0.0143	spec	openspec/specs/tillandsias-vault/spec.md	Can Vault be configured to auto-unseal with AWS KMS instead of the derived key?
in	code	0.7382325	0.72371674	0.0145	code	crates/tillandsias-headless/src/vault_bootstrap.rs	How do I take and restore a snapshot of the Vault data?
in	code	0.7930879	0.7465566	0.0465	code	crates/tillandsias-headless/src/exec_allowlist.rs	Are there property-based tests for the exec allowlist?
near	code	0.675202	0.6704093	0.0048	code	crates/tillandsias-windows-tray/src/hvsocket.rs	Which cargo-fuzz targets exist for the control-wire decoder?
near	code	0.6704973	0.6614664	0.0090	spec	openspec/specs/clickable-trace-index/spec.md	How do I generate a code coverage report for the workspace?
in	code	0.7379812	0.69266826	0.0453	code	images/default/locales/pt.sh	What does the Portuguese forge help text say?
in	code	0.68836397	0.6864048	0.0020	code	scripts/build-macos-tray.sh	Is there a Windows on ARM (aarch64) build of the tray?
in	code	0.78664684	0.7737923	0.0129	cheatsheet	cheatsheets/build/distro-packaged-cheatsheets.md	Which packages does the forge image install into the container?
in	code	0.8009217	0.7898043	0.0111	code	crates/tillandsias-vault-client/src/policy.rs	Which exact capability verbs does images/vault/policies/forge.hcl grant on its path?
in	code	0.80451286	0.7978663	0.0066	spec	openspec/specs/inference-container/spec.md	Which model does the inference container serve by default?
in	code	0.789245	0.7735871	0.0157	methodology	methodology/ci.yaml	What steps does the release GitHub Actions workflow run?
in	code	0.76840836	0.7391709	0.0292	cheatsheet	docs/cheatsheets/tray-litmus-timeout-constraints.md	What exactly does ./build.sh --ci-full do end to end?
in	code	0.77791303	0.7725454	0.0054	cheatsheet	cheatsheets/runtime/container-image-tagging.md	What version is Tillandsias on right now?
in	code	0.83100027	0.8070465	0.0240	code	scripts/test-pre-push-version-guard.sh	What does the methodology say about merging origin/linux-next before pushing a platform branch?
in	code	0.6996238	0.6773048	0.0223	code	crates/tillandsias-headless/src/main.rs	What is the current Direction for the project?
in	code	0.70105475	0.69892544	0.0021	code	crates/tillandsias-plan/src/main.rs	How many v0.5 packets are still ready to claim?
in	code	0.783425	0.7180522	0.0654	spec	openspec/specs/vsock-exec-authz/spec.md	What does spec:vsock-exec-authz actually require?
in	code	0.8287259	0.7285644	0.1002	cheatsheet	cheatsheets/web/cookie-auth-best-practices.md	What does the cookie-auth-best-practices cheatsheet recommend?
in	code	0.76645213	0.76413167	0.0023	methodology	methodology/distributed-work.yaml	What steps does the /meta-orchestration skill run, in order?
in	code	0.74761075	0.7391981	0.0084	methodology	methodology/event/016-secret-lifecycle-litmus-architecture.yaml	What does litmus:agent-identity-canonical-source-shape assert?
in	code	0.75856245	0.7558797	0.0027	cheatsheet	docs/cheatsheets/centicolon-dashboard.md	Which panels are in the CentiColon convergence dashboard?
in	code	0.75503147	0.73902243	0.0160	code	crates/tillandsias-logging/tests/event_coverage.rs	Where is the register that defines the OBS-### gap ids?
in	code	0.73437893	0.7281362	0.0062	spec	openspec/specs/host-chromium-on-demand/spec.md	Where does the tray download an update from when the update check fires?
in	code	0.69297504	0.6878422	0.0051	spec	openspec/specs/inference-engine-slots/spec.md	Does the sidecar rate-limit repeated failed cookie validations?
in	code	0.685119	0.66875	0.0164	code	scripts/build-macos-dmg.sh	Which Apple Developer Team ID signs the macOS DMG?
in	code	0.7255103	0.70807123	0.0174	cheatsheet	docs/cheatsheets/windows-setup.md	Is there a winget manifest for installing the Windows tray?
in	code	0.70691246	0.67801887	0.0289	cheatsheet	cheatsheets/web/protobuf.md	Where is the protobuf service definition for the control API?
in	code	0.7425849	0.73891634	0.0037	spec	openspec/specs/cli-mode/spec.md	What does the observatorium web page actually render?
in	code	0.7447463	0.74409384	0.0007	spec	openspec/specs/tray-ux/spec.md	How many litmus tests are in the suite?
in	code	0.77741843	0.7408275	0.0366	cheatsheet	cheatsheets/build/build-strategy.md	What license is Tillandsias released under?
in	code	0.7174763	0.6856772	0.0318	methodology	methodology/provenance.yaml	What is the review process for getting a change merged?
in	code	0.7603877	0.7530586	0.0073	methodology	methodology/multi-host-development.yaml	Which branch protection rules are configured on the GitHub repository?
in	code	0.7599293	0.75850904	0.0014	code	images/git/entrypoint.sh	What retry count and backoff does the git-mirror's startup retry-push loop use?
in	code	0.7089262	0.7083614	0.0006	cheatsheet	cheatsheets/web/cdp.md	Which Chrome for Testing version is pinned, and what is its SHA-256?
in	code	0.7711006	0.737876	0.0332	code	crates/tillandsias-control-wire/src/lib.rs	What does openspec/changes/control-wire-pty-attach/proposal.md say about chunking large PTY streams?
in	code	0.64937896	0.6452086	0.0042	code	scripts/test-capability-routing.sh	Which hosts are currently in the fleet roster?
in	code	0.69973123	0.69789714	0.0018	cheatsheet	cheatsheets/concurrent-git/plan-discipline.md	Which SQL database stores the plan ledger?
in	code	0.74392325	0.7312674	0.0127	cheatsheet	cheatsheets/runtime/tray-performance-profiling.md	What analytics endpoint does the tray report usage to?
in	code	0.7718707	0.74354845	0.0283	spec	openspec/specs/simplified-tray-ux/spec.md	How many forge containers can run concurrently before the tray refuses a new one?
far	code	0.5594342	0.54960537	0.0098	code	crates/tillandsias-control-wire/src/lib.rs	What is the flibber flobber?
far	code	0.5929862	0.5892556	0.0037	code	crates/tillandsias-plan/src/fragments.rs	How many wibbles fit inside a standard snorgle?
far	code	0.58382833	0.5807386	0.0031	code	images/default/lib-common.sh	Does the zorptangle need recalibrating after a gibbous moon?
far	code	0.5956208	0.5854334	0.0102	code	crates/tillandsias-control-wire/src/lib.rs	Should I whisk the quandle before or after the third blorp?
far	code	0.5406478	0.5365032	0.0041	code	scripts/mo-full-attest.sh	What is the capital of Mongolia?
far	code	0.595097	0.5848173	0.0103	spec	openspec/specs/cheatsheets-license-tiered/spec.md	How do I keep a sourdough starter alive if I only bake once a month?
far	code	0.5973381	0.5862978	0.0110	methodology	methodology/math-foundations.yaml	What year did the Berlin Wall come down?
far	code	0.57453275	0.5436474	0.0309	code	crates/tillandsias-headless/src/agent_result.rs	Who won the 2018 FIFA World Cup?
far	code	0.58684385	0.5859614	0.0009	cheatsheet	docs/cheatsheets/mitm-proxy-design.md	How does carbon fixation differ between C4 and CAM plants?
far	code	0.5752466	0.5720639	0.0032	code	crates/tillandsias-metrics/src/mount_io.rs	What are the best stretches for chronic lower back pain?
far	code	0.70517844	0.6161832	0.0890	cheatsheet	cheatsheets/languages/css.md	How do I vertically center a div with flexbox?
far	code	0.6560247	0.6528049	0.0032	cheatsheet	cheatsheets/data/mysql-best-practices.md	What's the right way to set up a read replica for a PostgreSQL primary?
far	code	0.7156893	0.71306705	0.0026	cheatsheet	cheatsheets/languages/html.md	Write me a regular expression that validates email addresses.
far	code	0.64591116	0.63810474	0.0078	methodology	methodology/convergence.yaml	How do I train a LoRA adapter for a Stable Diffusion checkpoint?
far	code	0.6456247	0.6436317	0.0020	methodology	methodology/proximity.yaml	What's the recommended way to serve a Django app behind gunicorn?
